Region Protraction Oil Gas
Central	South Pass Area	2203326	14995722
Central	Bay Marchand Area	46686	35102
Central	Main Pass Area	2025215	22767521
Central	Mobile	683	9436627
Central	Mississippi Canyon	5970406	26386920
Central	West Cameron Area	572311	35316599
Central	Mobile	1741	15236780
Central	Chandeleur Area	29	314868
Central	Main Pass Area	2157418	10218402
Central	Mobile	873	8391304
Central	West Delta Area	246774	1948645
Central	Vermilion Area	1111191	23544135
Western	North Padre Island Area	678	1469301
Central	Bay Marchand Area	60823	77503
Central	Vermilion Area	1140870	24381763
Western	Sabine Pass Area	5610	731081
Central	East Cameron Area	403878	13734571
Western	High Island Area	701137	25030919
Central	Chandeleur Area	60	114440
Central	Ship Shoal Area	2787135	30444029
Central	Green Canyon	1413260	8840500
Central	Ship Shoal Area	2156398	15874159
Western	East Breaks	209048	2798983
Western	Brazos Area	8012	6552609
Central	West Cameron Area	501508	34446708
Central	Main Pass Area	1892783	16768631
Western	Brazos Area	16032	6567591
Central	South Pass Area	1401003	10355975
Western	Garden Banks	3821235	13229419
Central	Viosca Knoll	2643931	24081786
Western	Galveston Area	146641	7475099
Central	West Delta Area	1586222	13261744
Western	Matagorda Island Area	81941	13523054
Western	Brazos Area	5981	3989818
Central	South Marsh Island Area	1263667	11075486
Western	Brazos Area	15254	8445383
Central	Breton Sound Area	61750	714849
Western	Galveston Area	323838	5864075
Central	Viosca Knoll	2753978	24368851
Central	Chandeleur Area	51	1229100
Western	High Island Area	1129618	39774332
Western	Brazos Area	22693	7051328
Central	South Pelto Area	314370	4083124
Central	South Marsh Island Area	1227493	10224126
Central	East Cameron Area	380458	13623467
Central	Vermilion Area	775415	12492930
Western	East Breaks	705263	9113053
Central	Sabine Pass Area	12794	419666
Central	Main Pass Area	2318291	10257604
Central	Mobile	368	7143900
Central	Bay Marchand Area	21255	17711
Western	Sabine Pass Area	101	33922
Western	Brazos Area	9821	7168058
Central	Vermilion Area	1115516	22953222
Central	Chandeleur Area	39	403023
Central	Ship Shoal Area	1337360	11768725
Western	Matagorda Island Area	75740	17869607
Western	Brazos Area	12164	6750297
Central	Bay Marchand Area	25712	27307
Central	Mississippi Canyon	5954666	19696717
Western	Mustang Island Area	15931	5377473
Central	West Delta Area	2039282	13254233
Central	South Timbalier Area	2358089	25400166
Western	Matagorda Island Area	30115	6785318
Western	Garden Banks	2043739	14329925
Western	Brazos Area	4399	3873076
Central	Sabine Pass Area	12765	415245
Central	West Cameron Area	346612	30796751
Central	South Marsh Island Area	683326	6495187
Central	Eugene Island Area	3781041	42817337
Central	Chandeleur Area	0	107756
Western	East Breaks	1968474	23345588
Western	North Padre Island Area	32	651794
Central	Grand Isle Area	858523	8276616
Central	Breton Sound Area	77032	285629
Central	Green Canyon	5921131	15283928
Western	Matagorda Island Area	25273	6120999
Central	Ship Shoal Area	2426453	19407912
Central	West Delta Area	0	211
Central	Grand Isle Area	604198	6397170
Central	Bay Marchand Area	74969	78324
Central	West Cameron Area	482243	35847188
Central	Vermilion Area	1014056	25686396
Western	East Breaks	557736	8497034
Central	Grand Isle Area	619968	5746222
Central	East Cameron Area	818465	25567667
Western	High Island Area	752092	26535649
Western	Galveston Area	146037	3328494
Central	Ship Shoal Area	2817156	28816518
Central	Viosca Knoll	1817603	13699638
Western	North Padre Island Area	257	677053
Western	High Island Area	724655	29901230
Western	East Breaks	196729	1726969
Central	South Pass Area	935416	7665430
Central	West Delta Area	2224741	13472691
Central	Mississippi Canyon	5922043	27962143
Central	Vermilion Area	825092	11681949
Central	Ship Shoal Area	1690417	13733953
Central	West Cameron Area	513708	35607264
Central	Eugene Island Area	3001394	31102040
Central	Ship Shoal Area	1763087	14017395
Central	Ewing Bank	1530405	3551499
Western	High Island Area	737966	25300112
Western	Garden Banks	4292180	24513146
Western	Galveston Area	154740	4924428
Central	South Marsh Island Area	1270658	23468941
Central	Mississippi Canyon	15732210	46996425
Central	Breton Sound Area	85043	898016
Western	High Island Area	1346024	35813434
Central	Mississippi Canyon	11179568	37699165
Western	High Island Area	844971	31517527
Western	Garden Banks	4242010	24316744
Central	West Cameron Area	397114	27911306
Western	East Breaks	1243986	6148334
Western	East Breaks	2444525	24737118
Central	Grand Isle Area	622393	4802138
Central	West Delta Area	1631562	12111372
Central	Sabine Pass Area	15023	291699
Central	Mississippi Canyon	13153132	43603419
Central	Grand Isle Area	990923	8723606
Central	Green Canyon	2547709	11396198
Central	West Delta Area	1890419	11773766
Western	Garden Banks	4498881	28420281
Western	North Padre Island Area	1	437685
Western	Sabine Pass Area	1187	119618
Central	Viosca Knoll	4367119	35172060
Central	West Delta Area	2027780	12316009
Central	South Pass Area	1892319	11424443
Central	East Cameron Area	852655	22532441
Central	Grand Isle Area	881602	7680903
Central	Sabine Pass Area	17720	286485
Central	Breton Sound Area	74056	420925
Central	Mobile	1088	6948533
Western	High Island Area	924565	29652555
Central	Breton Sound Area	112094	1229690
Central	East Cameron Area	391435	11637690
Central	South Marsh Island Area	1205989	18206090
Central	West Cameron Area	349931	26578671
Central	Green Canyon	5920135	14729814
Western	North Padre Island Area	24	481240
Central	South Pass Area	1990427	14947805
Central	South Pass Area	1928175	14074521
Western	North Padre Island Area	299	1746694
Central	East Cameron Area	892621	25440431
Central	Main Pass Area	2241655	18634830
Central	South Timbalier Area	1574595	19662401
Western	Sabine Pass Area	150	46291
Central	Grand Isle Area	72723	1203513
Central	Mississippi Canyon	10881239	36773311
Central	Green Canyon	7005567	17579981
Central	West Delta Area	2238670	12532416
Central	Viosca Knoll	2060895	18927471
Western	Sabine Pass Area	44	28045
Central	West Cameron Area	630687	35917639
Central	Ship Shoal Area	1236637	11010954
Western	East Breaks	243956	3167131
Central	Breton Sound Area	93893	833661
Central	Grand Isle Area	960053	11360284
Western	Brazos Area	17445	10178600
Western	Garden Banks	3756436	23450486
Central	Grand Isle Area	921846	6790005
Western	Sabine Pass Area	0	308751
Central	South Timbalier Area	1626179	23064898
Central	Viosca Knoll	3876138	36352754
Central	South Marsh Island Area	1431796	29672461
Central	Breton Sound Area	69713	544096
Central	Grand Isle Area	794188	7246221
Central	South Pass Area	2018096	14294174
Central	Main Pass Area	2249988	10554064
Central	West Delta Area	960148	5511153
Western	Alaminos Canyon	1558858	2631603
Western	Brazos Area	28615	12623909
Central	Mobile	1215	4276964
Central	South Pelto Area	217803	2298113
Central	South Timbalier Area	2100901	23407727
Western	Galveston Area	148012	3622679
Western	North Padre Island Area	0	726298
Western	Galveston Area	150435	3004525
Central	Mobile	2087	18356821
Central	Breton Sound Area	71007	543853
Western	Brazos Area	4998	3784259
Central	Chandeleur Area	45	268122
Central	Mississippi Canyon	7970782	32630436
Central	West Cameron Area	389117	34361016
Central	Ship Shoal Area	2631276	29287724
Central	West Delta Area	2149996	14787238
Western	Galveston Area	145105	3313519
Central	Bay Marchand Area	21705	23126
Central	South Pass Area	1529409	8384236
Western	North Padre Island Area	25	631281
Western	East Breaks	631371	8177321
Central	Vermilion Area	1403098	27398507
Central	South Pelto Area	233067	2128954
Central	Bay Marchand Area	64751	76440
Central	Bay Marchand Area	47362	43055
Western	Brazos Area	7954	5825384
Central	East Cameron Area	560739	20616910
Central	Grand Isle Area	726633	6546020
Central	South Marsh Island Area	557227	5734419
Central	South Timbalier Area	2148810	16037105
Central	West Delta Area	1557574	12337517
Central	Ewing Bank	1510619	2242640
Central	South Marsh Island Area	1307565	12920148
Western	Garden Banks	2854638	20370856
Central	Sabine Pass Area	15572	353378
Western	Sabine Pass Area	295	214749
Central	Chandeleur Area	20	320993
Western	Galveston Area	267850	5347974
Central	East Cameron Area	446094	13280284
Central	Viosca Knoll	2420578	19360650
Central	South Timbalier Area	2057078	16765927
Central	Bay Marchand Area	16997	89577
Central	Mobile	1305	12214047
Central	South Marsh Island Area	1534355	30017495
Western	North Padre Island Area	467	1546226
Central	Ewing Bank	1685271	3136059
Western	North Padre Island Area	613	876688
Western	Garden Banks	2123773	14896879
Central	South Marsh Island Area	1322777	13188339
Central	South Timbalier Area	2433250	26234166
Central	Ewing Bank	1070360	2344754
Central	Mississippi Canyon	4849240	18213107
Western	High Island Area	673022	16023996
Central	Sabine Pass Area	25516	198530
Western	Sabine Pass Area	1344	231358
Central	South Pelto Area	332213	3989884
Western	High Island Area	756024	25197317
Central	South Pass Area	962026	6030385
Central	South Pass Area	1456861	11054404
Western	East Breaks	224203	3020105
Central	Breton Sound Area	72469	691419
Central	West Cameron Area	624968	39018588
Central	Mississippi Canyon	10442777	35698484
Central	Grand Isle Area	734205	7922219
Central	South Marsh Island Area	1203393	20493383
Central	Green Canyon	2332088	9374770
Central	Main Pass Area	2111656	18298180
Central	Sabine Pass Area	14336	346166
Western	High Island Area	1181547	41172788
Western	Alaminos Canyon	559429	660480
Central	Grand Isle Area	611111	5933599
Western	Brazos Area	14602	9784970
Western	East Breaks	702431	10138764
Central	Eugene Island Area	1706712	19148477
Western	High Island Area	1299434	42001107
Central	West Cameron Area	350396	31551194
Central	South Pelto Area	233499	3628056
Western	Sabine Pass Area	40	47685
Central	Chandeleur Area	5	322707
Western	North Padre Island Area	89	904791
Western	Sabine Pass Area	12	2620
Western	Garden Banks	3120912	16952611
Central	South Timbalier Area	2197948	24411425
Central	South Pelto Area	249732	3927335
Central	Eugene Island Area	3744061	42067559
Western	Sabine Pass Area	320	193082
Central	Bay Marchand Area	16735	21581
Western	Sabine Pass Area	568	241090
Central	West Delta Area	1553709	8547199
Central	Eugene Island Area	640780	11367908
Western	High Island Area	701140	22264636
Western	Brazos Area	25418	10311908
Western	North Padre Island Area	163	1048627
Central	South Marsh Island Area	1108466	20548483
Central	South Pass Area	2477115	14216207
Central	Vermilion Area	935170	11664048
Central	Eugene Island Area	3094714	35677605
Central	Viosca Knoll	3497440	26727782
Central	Green Canyon	1270430	8785945
Central	Mississippi Canyon	1850430	14837782
Central	Bay Marchand Area	45933	44765
Western	Brazos Area	19814	8588444
Central	South Pass Area	300003	3126802
Central	Bay Marchand Area	27667	25463
Central	Grand Isle Area	548437	4943505
Central	Chandeleur Area	27	413413
Central	Eugene Island Area	3091201	36158482
Central	West Cameron Area	579586	34824336
Central	Vermilion Area	1087090	13681248
Central	Green Canyon	2459287	12325512
Western	Brazos Area	32918	10763071
Central	South Pelto Area	245383	2381750
Western	Alaminos Canyon	496495	503859
Central	Eugene Island Area	2015641	22649384
Western	Mustang Island Area	8835	3915041
Central	South Pelto Area	289601	4153887
Central	Sabine Pass Area	17850	361213
Western	Alaminos Canyon	560616	1149107
Central	Main Pass Area	1961002	22875393
Central	Chandeleur Area	50	772973
Western	North Padre Island Area	6	1140265
Western	High Island Area	1459263	36824398
Central	South Marsh Island Area	1370738	12972919
Western	Galveston Area	136486	3910931
Central	Mississippi Canyon	6017545	24657376
Central	South Timbalier Area	2308481	16781218
Central	South Pelto Area	151017	2832473
Central	South Pass Area	1084257	10068711
Central	Green Canyon	1866390	10250014
Central	Breton Sound Area	78378	203716
Western	Matagorda Island Area	24316	6948551
Central	South Timbalier Area	2347016	24686464
Central	Sabine Pass Area	19777	497724
Central	Grand Isle Area	628768	7150592
Western	Brazos Area	25973	8818150
Western	Garden Banks	4470086	27726920
Central	East Cameron Area	484284	16860728
Central	Eugene Island Area	2559768	28694745
Western	Brazos Area	8843	8283901
Central	East Cameron Area	538378	18963621
Western	Sabine Pass Area	125	403056
Central	West Delta Area	1855182	13102844
Central	Green Canyon	6579775	16657313
Central	Eugene Island Area	2964605	38556366
Central	Grand Isle Area	1038221	13315834
Central	South Pass Area	1590830	11731732
Central	South Timbalier Area	2526514	26943062
Central	Main Pass Area	2328655	19850633
Central	East Cameron Area	800182	22332622
Central	Eugene Island Area	2294042	24780114
Central	South Pass Area	1767056	11077729
Western	Sabine Pass Area	1635	293007
Central	South Pass Area	2130559	12033810
Central	Bay Marchand Area	51838	21167
Central	Ship Shoal Area	3013210	25234345
Central	South Marsh Island Area	1293039	10115272
Central	Main Pass Area	1769351	9780103
Central	South Marsh Island Area	1445253	28920246
Central	West Delta Area	1079021	6715592
Western	Alaminos Canyon	761696	2077117
Central	South Timbalier Area	2273649	15379941
Western	North Padre Island Area	605	1449210
Central	West Cameron Area	367433	32152317
Central	South Timbalier Area	2411422	28429005
Central	Green Canyon	5846539	14209852
Western	Sabine Pass Area	1902	144927
Central	West Delta Area	2193796	13746981
Central	Bay Marchand Area	27673	21084
Central	Sabine Pass Area	16249	378120
Western	Matagorda Island Area	91625	17667816
Central	Sabine Pass Area	20759	556605
Central	Grand Isle Area	50632	1133512
Western	Garden Banks	4670873	21296716
Western	Alaminos Canyon	837902	1038365
Central	South Pelto Area	238040	2635235
Central	Sabine Pass Area	17950	409007
Western	East Breaks	852972	6229640
Western	North Padre Island Area	101	1081433
Central	Bay Marchand Area	19291	19811
Central	South Pelto Area	186760	1920875
Central	Viosca Knoll	2191542	25070560
Central	East Cameron Area	417376	13658699
Western	Sabine Pass Area	4655	257878
Central	Ship Shoal Area	2547539	25790878
Western	Sabine Pass Area	1725	285098
Western	Mustang Island Area	10008	2840712
Western	Sabine Pass Area	839	276067
Western	Mustang Island Area	20174	8240423
Central	Bay Marchand Area	106530	98990
Western	East Breaks	212605	2725964
Central	West Cameron Area	343689	30994894
Central	Bay Marchand Area	26662	18499
Central	West Cameron Area	362679	31663838
Central	Eugene Island Area	2929738	35663099
Central	Ship Shoal Area	2955046	25268698
Western	Garden Banks	3980203	25313801
Western	Sabine Pass Area	1789	134623
Central	Ewing Bank	1925299	3885920
Central	Bay Marchand Area	86595	105069
Central	Ship Shoal Area	2242244	15916257
Central	Vermilion Area	951720	12043263
Central	East Cameron Area	827234	22846279
Western	Matagorda Island Area	82082	17404384
Central	South Pass Area	766153	5964148
Central	Bay Marchand Area	54374	62374
Western	Sabine Pass Area	1267	82671
Central	Green Canyon	1756744	10218280
Central	Main Pass Area	2281348	10590558
Central	Viosca Knoll	2561468	21822452
Central	Viosca Knoll	2781047	24454650
Central	Mobile	2455	12150494
Central	Viosca Knoll	2764921	22561030
Central	South Marsh Island Area	1379666	29154939
Western	Garden Banks	2317635	15643348
Central	Bay Marchand Area	18708	14951
Central	East Cameron Area	749426	22583695
Central	Vermilion Area	223062	6190242
Western	North Padre Island Area	238	1652757
Central	Viosca Knoll	2108284	24292229
Central	Ship Shoal Area	2510262	20954043
Central	Viosca Knoll	3722009	28308196
Central	Viosca Knoll	250215	5527068
Central	Sabine Pass Area	17578	423970
Central	Eugene Island Area	3306092	38984592
Central	South Timbalier Area	1989656	27716857
Central	South Timbalier Area	1985538	23583464
Central	Breton Sound Area	70183	503792
Central	Viosca Knoll	277445	5064376
Central	Viosca Knoll	2574382	14897803
Central	Breton Sound Area	78425	437796
Central	Ewing Bank	1447309	2997928
Central	South Timbalier Area	1794674	22633809
Central	Mobile	1644	11557729
Central	Chandeleur Area	3	414992
Western	Alaminos Canyon	787277	2012449
Central	Chandeleur Area	28	434566
Western	Alaminos Canyon	627787	1665509
Central	Viosca Knoll	334126	8900259
Central	Ship Shoal Area	1829386	14230934
Central	West Cameron Area	631758	35249740
Western	Brazos Area	14568	10123267
Central	Ship Shoal Area	1766022	14131197
Central	Mississippi Canyon	7658812	34441554
Central	Breton Sound Area	68954	409873
Central	Grand Isle Area	974771	12971542
Central	Grand Isle Area	805745	8087951
Western	Garden Banks	4671432	29771794
Central	South Pelto Area	310632	4390055
Western	East Breaks	588351	7460601
Central	Mobile	1142	11956614
Central	Vermilion Area	817636	12907844
Central	Vermilion Area	888922	13112675
Western	Matagorda Island Area	42209	9659694
Central	Main Pass Area	2386797	10878050
Western	East Breaks	191621	1095146
Central	Breton Sound Area	56727	732395
Central	East Cameron Area	462736	15345842
Central	Chandeleur Area	108	932571
Central	West Delta Area	2074649	13857746
Western	East Breaks	226045	2911370
Central	Bay Marchand Area	53950	104946
Western	Brazos Area	16597	8421661
Western	North Padre Island Area	53	942297
Western	Brazos Area	8056	5002050
Central	South Pelto Area	155751	1058306
Central	Breton Sound Area	78080	605247
Central	South Pass Area	1551830	11492396
Central	Chandeleur Area	30	1274233
Central	Bay Marchand Area	17865	94585
Central	East Cameron Area	176225	5863040
Central	Main Pass Area	2107555	23640910
Western	Matagorda Island Area	77648	15267462
Western	North Padre Island Area	229	1074400
Western	High Island Area	1029081	30637602
Western	Matagorda Island Area	104882	18721911
Central	Ship Shoal Area	1395700	10978177
Central	Sabine Pass Area	22612	469367
Central	South Timbalier Area	2004436	26580968
Central	Sabine Pass Area	13862	261005
Western	Mustang Island Area	29262	9458468
Central	South Marsh Island Area	1124758	14995292
Central	South Pelto Area	152780	1811136
Western	Galveston Area	345926	5989529
Central	Viosca Knoll	253123	6658193
Central	Breton Sound Area	80499	821698
Central	Mobile	2158	10444899
Central	South Pelto Area	149426	3007699
Central	East Cameron Area	391239	14962262
Western	Brazos Area	21107	9501741
Central	Viosca Knoll	3299361	24572117
Central	South Pass Area	222759	1486689
Central	West Delta Area	1642953	11065063
Central	Mobile	295	4398325
Western	North Padre Island Area	67	839191
Central	Grand Isle Area	791752	6025336
Central	South Pelto Area	372673	4365699
Western	East Breaks	188413	2430345
Central	Grand Isle Area	585533	6338017
Central	East Cameron Area	517924	18720263
Western	Matagorda Island Area	57056	9322897
Central	Bay Marchand Area	33971	32941
Central	South Pelto Area	236700	3609762
Central	Main Pass Area	2273028	11082614
Western	Mustang Island Area	21196	7211121
Central	Ship Shoal Area	2153748	15939769
Western	Matagorda Island Area	15309	3877852
Central	West Delta Area	764532	4508891
Western	North Padre Island Area	91	954951
Central	East Cameron Area	507786	16592787
Western	Alaminos Canyon	693922	884505
Central	South Pelto Area	33833	543007
Central	South Pelto Area	101643	993220
Central	Green Canyon	7114954	16592886
Central	Sabine Pass Area	20082	349774
Central	Sabine Pass Area	10053	256877
Western	High Island Area	735272	26839894
Central	South Marsh Island Area	1340415	23314090
Central	Sabine Pass Area	23424	560489
Central	South Marsh Island Area	1522902	12658884
Western	Garden Banks	3899994	23943469
Western	Mustang Island Area	2883	1563042
Western	East Breaks	1560855	15853166
Central	Green Canyon	1144602	8622476
Central	South Pelto Area	213090	3112803
Central	Grand Isle Area	760369	6992460
Central	Green Canyon	6004041	14892611
Western	North Padre Island Area	221	1522105
Central	Sabine Pass Area	16851	410174
Western	High Island Area	803563	27882463
Western	High Island Area	1100384	40944954
Central	Ewing Bank	2470652	4556981
Central	Eugene Island Area	2062903	23627160
Central	Ship Shoal Area	1385121	12566506
Central	Vermilion Area	1315112	28966921
Central	Viosca Knoll	3863121	31278958
Central	Ship Shoal Area	2369756	19370232
Western	High Island Area	768255	29078556
Central	Ewing Bank	899476	1899741
Central	South Pelto Area	270493	4021779
Central	South Pelto Area	232470	3221987
Central	Ewing Bank	1585179	3392515
Western	Brazos Area	32990	13122080
Central	West Delta Area	2160839	13486222
Central	South Pass Area	962344	7897503
Central	Green Canyon	6895020	17207737
Central	Bay Marchand Area	6748	2872
Central	Mississippi Canyon	1745589	13791785
Western	Matagorda Island Area	88794	19650549
Central	Main Pass Area	2066459	20814681
Western	Garden Banks	3182210	15280715
Central	West Delta Area	2123513	13487349
Central	East Cameron Area	701833	19828730
Central	Ship Shoal Area	1503101	12253048
Western	Alaminos Canyon	836618	1512532
Western	High Island Area	689260	22063368
Central	Mississippi Canyon	6559984	30466799
Central	Grand Isle Area	1084152	9206106
Central	Bay Marchand Area	20405	17673
Central	South Timbalier Area	2042275	30111674
Central	Mississippi Canyon	12921101	46852615
Central	South Marsh Island Area	1880061	34597163
Western	Mustang Island Area	17468	4715796
Central	Main Pass Area	17261	1231112
Western	High Island Area	1348370	35214663
Central	Ship Shoal Area	2115270	18354253
Central	Chandeleur Area	18	427621
Central	South Timbalier Area	1735930	23769686
Central	South Timbalier Area	2252245	27781596
Western	Matagorda Island Area	22641	5716607
Central	Chandeleur Area	15	388870
Western	Garden Banks	3381274	18625581
Western	Matagorda Island Area	63402	11643662
Central	Viosca Knoll	329253	9354506
Central	East Cameron Area	403698	13948190
Central	Grand Isle Area	685242	6998298
Western	Mustang Island Area	31316	11745637
Central	South Pass Area	741689	8358195
Central	Ewing Bank	1697788	2444675
Central	Main Pass Area	1909744	16247525
Central	Grand Isle Area	688111	6479995
Central	Ewing Bank	928432	2189257
Central	Bay Marchand Area	11771	4119
Central	Mobile	2216	9714001
Western	North Padre Island Area	88	1088378
Central	Mobile	1689	12133648
Western	Mustang Island Area	7985	3814712
Western	Garden Banks	4564302	28996476
Central	Vermilion Area	1350618	25681264
Central	East Cameron Area	831203	21861847
Central	Bay Marchand Area	14986	16372
Central	South Marsh Island Area	1211588	9562380
Central	South Marsh Island Area	1654290	32061825
Central	Eugene Island Area	2745365	29576880
Central	Bay Marchand Area	38254	51936
Western	Galveston Area	149056	7026489
Western	Sabine Pass Area	50	16332
Central	East Cameron Area	552667	20055767
Central	Grand Isle Area	745756	6890131
Central	Mobile	213	4217671
Central	South Marsh Island Area	1241362	11973600
Central	Main Pass Area	1958882	20968462
Central	South Timbalier Area	2770381	34321136
Central	South Marsh Island Area	1036027	11427261
Central	Main Pass Area	2259496	12611338
Western	High Island Area	808679	33906569
Western	High Island Area	1126804	33141855
Western	North Padre Island Area	289	1000944
Central	Mobile	1663	13864260
Central	Breton Sound Area	62289	743914
Central	West Cameron Area	780861	34869998
Central	Main Pass Area	2019272	22804120
Central	West Cameron Area	577597	39975277
Central	West Delta Area	2028512	13736097
Central	Vermilion Area	1565756	30562280
Central	Breton Sound Area	128438	786385
Central	Chandeleur Area	62	1075081
Western	Mustang Island Area	9068	3462375
Western	Galveston Area	204170	3520165
Western	Sabine Pass Area	1140	146804
Western	Brazos Area	21101	12031212
Western	Matagorda Island Area	57738	12006221
Central	Main Pass Area	2111755	17586692
Western	Galveston Area	134523	4508605
Western	Mustang Island Area	31392	9478769
Central	Vermilion Area	1125590	21870731
Central	Viosca Knoll	111852	5381639
Central	Ship Shoal Area	3028231	25109988
Western	Galveston Area	356523	7192383
Western	Matagorda Island Area	47656	9568374
Western	North Padre Island Area	232	1536920
Central	South Timbalier Area	1898455	22113251
Central	Mobile	1455	11963164
Central	South Timbalier Area	2362815	22048778
Central	West Cameron Area	602427	38961460
Western	Sabine Pass Area	1	29154
Central	West Delta Area	1562532	11541494
Central	Eugene Island Area	3379232	41305382
Central	South Marsh Island Area	1337598	11643787
Central	Mississippi Canyon	5039558	17498628
Western	High Island Area	840114	28341383
Central	Grand Isle Area	341898	2397304
Central	Breton Sound Area	79355	383096
Central	Vermilion Area	523793	8101967
Central	Viosca Knoll	260620	4356306
Central	Eugene Island Area	3697131	43396226
Central	Main Pass Area	2076379	23005081
Central	Ewing Bank	1321146	1757482
Central	Vermilion Area	1166109	24382984
Western	Alaminos Canyon	779348	2202639
Western	Alaminos Canyon	757480	877404
Central	South Pelto Area	327936	4457658
Western	Brazos Area	14006	10098178
Central	Mississippi Canyon	13352359	52576199
Central	South Pelto Area	138166	3194481
Western	Sabine Pass Area	467	58296
Central	South Pass Area	1204627	10012454
Western	Garden Banks	3728626	22184983
Central	South Marsh Island Area	1285850	11614057
Central	Ewing Bank	2506934	3823309
Western	Matagorda Island Area	100665	18168541
Western	Garden Banks	4669220	25424921
Central	Main Pass Area	2115080	22973245
Central	South Timbalier Area	2003529	25924349
Western	Brazos Area	15493	8561919
Central	East Cameron Area	381786	12354344
Western	Garden Banks	2702378	14867476
Central	Green Canyon	4882649	15019614
Central	Main Pass Area	2267574	11251582
Western	Garden Banks	4130106	24201275
Western	Mustang Island Area	23208	8984691
Central	Bay Marchand Area	91355	124750
Central	Mississippi Canyon	9668182	33415809
Central	Viosca Knoll	2676919	23760805
Western	Garden Banks	3115129	14277418
Western	Matagorda Island Area	76103	14948839
Central	West Delta Area	970454	5656338
Central	Vermilion Area	1166843	25255577
Western	North Padre Island Area	437	1730395
Central	Bay Marchand Area	16013	23373
Western	Sabine Pass Area	419	250254
Central	Chandeleur Area	16	314518
Central	Main Pass Area	2045169	15788709
Central	East Cameron Area	405073	11919246
Central	Green Canyon	5155221	13132587
Western	Galveston Area	130460	2811212
Western	High Island Area	627173	23609141
Western	Matagorda Island Area	36370	5068216
Western	Matagorda Island Area	33399	4715364
Central	Vermilion Area	1193006	19687857
Western	Mustang Island Area	12636	6001806
Central	West Cameron Area	476128	33469604
Central	Chandeleur Area	9	242284
Western	High Island Area	787776	33949131
Central	East Cameron Area	503703	10393910
Central	Chandeleur Area	37	682727
Central	Bay Marchand Area	44118	25184
Western	Mustang Island Area	20838	7646524
Central	Eugene Island Area	3390364	41151742
Central	Grand Isle Area	488695	3439727
Central	South Pass Area	1599733	9570942
Central	Green Canyon	6655825	12708686
Central	Sabine Pass Area	17601	493166
Central	South Marsh Island Area	1663243	33508443
Western	Mustang Island Area	3271	1523316
Central	East Cameron Area	413337	13026825
Central	Eugene Island Area	3819156	43085766
Western	High Island Area	1096927	41056181
Western	East Breaks	160177	1065196
Central	Eugene Island Area	3063887	37575476
Central	West Cameron Area	482233	33832016
Central	West Delta Area	1567796	10114238
Western	High Island Area	469940	5621780
Central	East Cameron Area	364382	9681987
Central	East Cameron Area	379334	11985547
Central	Vermilion Area	1387743	27748344
Central	West Cameron Area	596157	36085991
Western	Brazos Area	10703	9316453
Central	Bay Marchand Area	621	39761
Central	South Pelto Area	231840	2965891
Western	Galveston Area	137212	3411223
Central	Ship Shoal Area	2687566	23205784
Central	Grand Isle Area	1077062	8736345
Western	Matagorda Island Area	80889	11602599
Central	Viosca Knoll	2198645	24658045
Western	Galveston Area	328375	5802674
Western	Matagorda Island Area	111777	20958642
Central	Vermilion Area	1177657	22117052
Central	South Pass Area	1131347	9655500
Central	Breton Sound Area	112033	1036103
Central	Bay Marchand Area	14752	86839
Central	East Cameron Area	379673	12640641
Central	Green Canyon	7968354	20884660
Central	Mobile	1996	12510378
Central	Bay Marchand Area	33941	35628
Central	Chandeleur Area	35	426617
Central	West Cameron Area	515234	34466747
Western	East Breaks	1844189	18320753
Western	South Padre Island Area	0	648893
Central	South Pass Area	417955	2915303
Central	South Pelto Area	261910	4610586
Central	East Cameron Area	623797	18250418
Western	Galveston Area	141575	3382753
Western	Brazos Area	29586	14389587
Central	Grand Isle Area	850953	8100957
Western	North Padre Island Area	200	1514409
Western	Matagorda Island Area	24023	6527977
Western	East Breaks	175459	1481569
Central	Chandeleur Area	55	734466
Central	South Pass Area	73115	1664014
Western	Sabine Pass Area	2000	196931
Central	Viosca Knoll	2338408	18466546
Western	Brazos Area	17128	10347726
Western	Matagorda Island Area	104820	18401855
Central	Breton Sound Area	62563	151256
Central	Grand Isle Area	1050654	8014650
Central	Green Canyon	7780392	16613333
Western	Galveston Area	174011	3464863
Central	Vermilion Area	1286516	24613892
Western	Alaminos Canyon	619771	1744825
Western	High Island Area	1217876	43074080
Central	West Delta Area	2023613	13571984
Western	High Island Area	924504	27746723
Central	Mississippi Canyon	10920551	37639424
Central	Mobile	1198	11005784
Central	South Marsh Island Area	1658358	32344839
Central	South Pelto Area	178837	1688200
Western	High Island Area	1039480	31402094
Western	Sabine Pass Area	66	167720
Central	Eugene Island Area	2869612	34561014
Central	South Pelto Area	156180	2978683
Central	Mississippi Canyon	6946235	33644663
Central	South Pass Area	1485699	10784310
Central	West Delta Area	1315411	7804825
Western	North Padre Island Area	293	1344064
Western	Galveston Area	263064	6123375
Western	East Breaks	129404	1147355
Central	Main Pass Area	2144784	26109214
Central	South Pelto Area	146214	2282380
Western	Mustang Island Area	15733	4977234
Central	Mississippi Canyon	10817925	37494318
Western	Alaminos Canyon	1278998	1407158
Central	South Pelto Area	277501	4201021
Western	Galveston Area	153300	3657515
Central	Mississippi Canyon	6213676	26245191
Western	Mustang Island Area	8602	1834877
Central	West Delta Area	1890285	13119073
Central	Ewing Bank	1878843	2934313
